Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
7.3651e-02 1.0973e-01 1.0955e-03 -2.2294e-03 5.0642e-04 1.2487e-01 1.1343e-03 -3.0300e-03 5.5716e-04 4.3727e-03 7.4233e-02 1.0000e+00
7.4903e-02 9.6265e-02 1.0581e-03 4.0370e-03 4.4828e-04 1.0860e-01 1.0913e-03 4.4795e-03 5.1600e-04 3.7725e-03 7.5480e-02 1.0000e+00
7.6156e-02 7.7987e-02 9.9934e-04 5.5299e-04 4.4340e-04 9.1257e-02 1.0384e-03 5.5009e-04 5.0244e-04 4.0405e-03 7.6841e-02 1.0000e+00
7.7409e-02 7.5969e-02 9.6125e-04 2.8463e-03 4.2896e-04 8.4265e-02 9.8427e-04 3.5416e-03 4.9585e-04 4.0974e-03 7.7988e-02 1.0000e+00
7.8661e-02 6.4846e-02 9.2888e-04 1.8979e-03 4.4808e-04 7.2029e-02 9.4945e-04 9.2361e-04 5.0337e-04 3.8681e-03 7.9255e-02 1.0000e+00
7.9914e-02 5.6636e-02 8.6316e-04 -1.6522e-03 4.4893e-04 6.0538e-02 8.7197e-04 -1.2786e-03 4.9907e-04 3.8524e-03 8.0553e-02 1.0000e+00
8.1167e-02 4.3458e-02 8.4631e-04 1.3556e-03 4.3171e-04 4.2708e-02 8.3993e-04 -1.3175e-03 4.6743e-04 3.9528e-03 8.1801e-02 1.0000e+00
8.2419e-02 3.4727e-02 7.7934e-04 2.2094e-04 4.3873e-04 4.1730e-02 8.0295e-04 6.0347e-04 4.9190e-04 3.9195e-03 8.3032e-02 1.0000e+00
8.3672e-02 3.2982e-02 7.4596e-04 1.5108e-04 4.3095e-04 3.5093e-02 7.5076e-04 4.6134e-04 4.8091e-04 3.7028e-03 8.4311e-02 1.0000e+00
8.4925e-02 2.4715e-02 7.4500e-04 -1.9196e-03 4.3216e-04 2.5269e-02 7.4439e-04 -2.7741e-03 4.7613e-04 3.9721e-03 8.5562e-02 1.0000e+00
8.6177e-02 2.2294e-02 7.0567e-04 2.7461e-05 4.2184e-04 2.7061e-02 7.2334e-04 -2.1519e-03 4.6038e-04 3.8080e-03 8.6743e-02 1.0000e+00
8.7430e-02 1.5343e-02 6.5586e-04 8.2421e-04 4.2406e-04 2.0022e-02 6.7177e-04 6.6289e-04 4.6853e-04 3.6218e-03 8.8087e-02 1.0000e+00
8.8683e-02 1.5198e-02 6.6073e-04 1.8178e-03 3.9941e-04 1.8135e-02 6.7101e-04 -3.0596e-04 4.3572e-04 3.8889e-03 8.9303e-02 1.0000e+00
8.9935e-02 1.7162e-02 6.5055e-04 1.5035e-03 4.2009e-04 1.8827e-02 6.5524e-04 6.2626e-04 4.6306e-04 3.6636e-03 9.0562e-02 1.0000e+00
9.1188e-02 1.3564e-02 6.1580e-04 1.5252e-03 3.8745e-04 1.1577e-02 6.0587e-04 2.1388e-03 4.3545e-04 3.7205e-03 9.1860e-02 1.0000e+00
9.2441e-02 9.2400e-03 6.7331e-04 1.7623e-03 4.2508e-04 9.0310e-03 6.7028e-04 -1.0367e-03 4.6400e-04 3.8266e-03 9.2991e-02 1.0000e+00
9.3694e-02 3.6760e-03 6.3954e-04 1.1018e-03 3.9009e-04 4.9942e-03 6.4347e-04 -2.7960e-03 4.1624e-04 3.5726e-03 9.4306e-02 1.0000e+00
9.4946e-02 6.5856e-03 6.2025e-04 1.3243e-03 3.8992e-04 8.5438e-03 6.2616e-04 2.7948e-03 4.4286e-04 3.8275e-03 9.5496e-02 1.0000e+00
9.6199e-02 1.0644e-02 6.1338e-04 -1.9927e-03 4.2236e-04 1.2305e-02 6.1835e-04 -3.3713e-03 4.5770e-04 3.4299e-03 9.6761e-02 1.0000e+00
9.7452e-02 6.9277e-03 5.9532e-04 2.5621e-03 3.7922e-04 1.1760e-02 6.1367e-04 1.5802e-03 4.2184e-04 3.6537e-03 9.8120e-02 1.0000e+00
9.8704e-02 5.9490e-03 6.0152e-04 7.3190e-04 3.7277e-04 2.8522e-03 5.8809e-04 2.0198e-03 4.2023e-04 3.5620e-03 9.9304e-02 1.0000e+00
9.9957e-02 1.9550e-03 6.4966e-04 7.5176e-04 3.9335e-04 3.3805e-03 6.5389e-04 2.2417e-03 4.4797e-04 3.4661e-03 1.0064e-01 1.0000e+00
1.0121e-01 3.8055e-03 5.9698e-04 6.6670e-04 3.8622e-04 1.1282e-02 6.2959e-04 8.5472e-04 4.3789e-04 3.8156e-03 1.0185e-01 1.0000e+00
1.0246e-01 1.0783e-02 5.7402e-04 1.3263e-03 3.6411e-04 9.1938e-03 5.6652e-04 5.0996e-04 4.0096e-04 3.3882e-03 1.0304e-01 1.0000e+00
1.0372e-01 6.4503e-03 6.3732e-04 -1.6582e-03 4.1300e-04 3.9154e-03 6.2497e-04 -3.2360e-03 4.4856e-04 3.5907e-03 1.0434e-01 1.0000e+00
1.0497e-01 1.4610e-02 5.7967e-04 5.8757e-04 3.8448e-04 1.4694e-02 5.7813e-04 -6.4418e-04 4.2300e-04 3.4454e-03 1.0558e-01 1.0000e+00
1.0622e-01 1.3619e-02 5.9987e-04 1.1673e-03 3.8280e-04 1.1305e-02 5.8980e-04 -1.6596e-03 4.1216e-04 3.4345e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.5494e-02 5.9481e-04 2.1053e-03 3.8840e-04 1.4917e-02 5.9039e-04 6.4511e-04 4.3022e-04 3.5054e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.1049e-02 5.9275e-04 1.2385e-03 3.7290e-04 1.1706e-02 5.9344e-04 1.2343e-03 4.1617e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 1.2765e-02 5.7525e-04 1.6853e-03 3.4715e-04 1.4450e-02 5.7970e-04 1.6123e-03 3.8923e-04 3.4828e-03 1.1058e-01 1.0000e+00
1.1123e-01 1.4144e-02 6.0800e-04 8.6367e-04 3.6488e-04 1.3216e-02 6.0224e-04 1.5219e-04 4.0660e-04 3.3716e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.2203e-02 5.9124e-04 2.4589e-03 3.6229e-04 1.3633e-02 5.9459e-04 1.0140e-03 4.0069e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.1233e-02 5.7041e-04 -1.2982e-04 3.6425e-04 1.6570e-02 5.8750e-04 8.1419e-04 4.0824e-04 3.3207e-03 1.1426e-01 1.0000e+00
1.1499e-01 1.5540e-02 5.8723e-04 3.0365e-03 3.5158e-04 1.4214e-02 5.8059e-04 -6.3338e-04 3.7600e-04 3.2333e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.5051e-02 5.7876e-04 2.1757e-03 3.5149e-04 1.5266e-02 5.7767e-04 7.6223e-04 3.8728e-04 3.5587e-03 1.1687e-01 1.0000e+00
1.1749e-01 1.4842e-02 5.6798e-04 -3.5118e-04 3.5960e-04 1.4542e-02 5.6499e-04 -7.9637e-04 3.9815e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.1989e-02 5.8313e-04 4.7225e-04 3.4432e-04 1.2466e-02 5.8301e-04 1.9429e-04 3.8717e-04 3.2933e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.3877e-02 5.6778e-04 4.8020e-05 3.6255e-04 1.3553e-02 5.6476e-04 4.4901e-04 4.0470e-04 3.4763e-03 1.2058e-01 1.0000e+00
