Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
8.1167e-02 4.5988e-02 1.4975e-03 2.1765e-03 6.5825e-04 5.3744e-02 1.5482e-03 1.8113e-03 6.5344e-04 4.0239e-03 8.1788e-02 1.0000e+00
8.2419e-02 4.0377e-02 1.1185e-03 2.7828e-03 6.0046e-04 4.4308e-02 1.1342e-03 1.6810e-03 5.9371e-04 3.8377e-03 8.3008e-02 1.0000e+00
8.3672e-02 2.7302e-02 1.1217e-03 3.7823e-03 5.5325e-04 2.8973e-02 1.1275e-03 3.6580e-03 5.5162e-04 3.7028e-03 8.4317e-02 1.0000e+00
8.4925e-02 2.6320e-02 1.2864e-03 2.6474e-03 7.0773e-04 2.5999e-02 1.2679e-03 3.4304e-03 7.1404e-04 4.0819e-03 8.5549e-02 1.0000e+00
8.6177e-02 2.1961e-02 9.5908e-04 7.9490e-04 5.7141e-04 2.8301e-02 1.0001e-03 2.5281e-03 5.7969e-04 3.7184e-03 8.6725e-02 1.0000e+00
8.7430e-02 1.6609e-02 1.0081e-03 4.5283e-04 5.6106e-04 2.2190e-02 1.0496e-03 3.1424e-03 5.7798e-04 3.6086e-03 8.8103e-02 1.0000e+00
8.8683e-02 2.0437e-02 1.1935e-03 4.4645e-03 6.5080e-04 1.0965e-02 1.1100e-03 6.1336e-03 6.6119e-04 3.9565e-03 8.9312e-02 1.0000e+00
8.9935e-02 1.1711e-02 9.2758e-04 2.5259e-03 5.2865e-04 1.0850e-02 9.1444e-04 4.3309e-03 5.4076e-04 3.5838e-03 9.0570e-02 1.0000e+00
9.1188e-02 6.0207e-03 9.8866e-04 5.2782e-03 6.0784e-04 9.1141e-03 1.0133e-03 -1.0932e-03 5.5924e-04 3.7498e-03 9.1894e-02 1.0000e+00
9.2441e-02 3.5713e-03 1.0683e-03 -1.2272e-03 6.3267e-04 1.0013e-02 1.1155e-03 2.6847e-03 6.5597e-04 3.8421e-03 9.3014e-02 1.0000e+00
9.3694e-02 9.4137e-03 8.8900e-04 1.0467e-03 5.4109e-04 1.5573e-02 9.2889e-04 3.4979e-03 5.5561e-04 3.5727e-03 9.4313e-02 1.0000e+00
9.4946e-02 9.5096e-03 1.0308e-03 2.1582e-03 6.2367e-04 9.2152e-03 1.0286e-03 1.5690e-03 6.1896e-04 3.7223e-03 9.5554e-02 1.0000e+00
9.6199e-02 1.3409e-02 1.0156e-03 2.4985e-03 6.4364e-04 1.5431e-02 1.0320e-03 2.9171e-03 6.4369e-04 3.5738e-03 9.6767e-02 1.0000e+00
9.7452e-02 4.6453e-03 8.8048e-04 -1.5538e-03 5.5114e-04 2.9609e-03 8.6129e-04 1.0096e-03 5.6800e-04 3.6003e-03 9.8095e-02 1.0000e+00
9.8704e-02 9.4955e-03 1.0078e-03 1.0542e-04 6.5017e-04 1.5794e-02 1.0694e-03 2.7785e-05 6.4336e-04 3.6676e-03 9.9282e-02 1.0000e+00
9.9957e-02 7.7840e-03 9.0077e-04 8.8798e-04 5.7293e-04 1.0100e-02 9.0755e-04 1.3473e-03 5.7324e-04 3.4205e-03 1.0058e-01 1.0000e+00
1.0121e-01 1.2068e-02 9.1259e-04 1.0322e-03 5.4537e-04 1.5170e-02 9.3383e-04 3.3163e-03 5.5951e-04 3.6286e-03 1.0187e-01 1.0000e+00
