Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
8.1167e-02 4.1253e-02 1.0477e-03 6.9991e-04 5.8771e-04 4.5002e-02 1.0551e-03 3.9097e-03 5.9723e-04 4.0239e-03 8.1788e-02 1.0000e+00
8.2419e-02 3.9679e-02 1.0097e-03 3.4105e-03 5.7553e-04 3.9453e-02 1.0026e-03 1.9479e-03 5.6930e-04 3.8377e-03 8.3008e-02 1.0000e+00
8.3672e-02 3.3771e-02 9.6716e-04 4.9546e-04 5.7485e-04 2.9505e-02 9.4690e-04 2.6736e-03 5.8146e-04 3.7028e-03 8.4317e-02 1.0000e+00
8.4925e-02 3.0020e-02 9.1421e-04 1.5380e-04 6.0076e-04 2.5473e-02 8.8909e-04 2.5827e-03 6.0877e-04 4.0819e-03 8.5549e-02 1.0000e+00
8.6177e-02 2.4571e-02 8.9765e-04 -3.4127e-05 5.5719e-04 2.4577e-02 8.9311e-04 3.5087e-03 5.7014e-04 3.7184e-03 8.6725e-02 1.0000e+00
8.7430e-02 2.3467e-02 8.1930e-04 -6.4840e-04 5.8509e-04 2.5564e-02 8.2388e-04 3.4938e-03 5.9602e-04 3.6086e-03 8.8103e-02 1.0000e+00
8.8683e-02 1.6152e-02 8.4419e-04 5.8443e-04 5.3706e-04 1.5989e-02 8.3927e-04 3.2645e-03 5.4786e-04 3.9565e-03 8.9312e-02 1.0000e+00
8.9935e-02 1.4225e-02 8.4144e-04 4.2122e-04 5.7645e-04 1.5701e-02 8.4404e-04 3.7617e-03 5.8561e-04 3.5838e-03 9.0570e-02 1.0000e+00
9.1188e-02 7.3961e-03 8.6965e-04 3.7935e-03 5.2790e-04 4.4663e-03 8.5316e-04 5.0197e-03 5.3232e-04 3.7498e-03 9.1894e-02 1.0000e+00
9.2441e-02 6.9124e-03 8.3813e-04 -2.6537e-03 5.7168e-04 1.2057e-02 8.5875e-04 2.0837e-03 5.8739e-04 3.8421e-03 9.3014e-02 1.0000e+00
9.3694e-02 1.1560e-02 8.0031e-04 1.9427e-03 5.4031e-04 1.3712e-02 8.0582e-04 3.5897e-03 5.4475e-04 3.5727e-03 9.4313e-02 1.0000e+00
9.4946e-02 6.2174e-03 8.6068e-04 3.7788e-03 5.1822e-04 5.3060e-03 8.5260e-04 3.0168e-03 5.1480e-04 3.7223e-03 9.5554e-02 1.0000e+00
9.6199e-02 8.0721e-03 7.9612e-04 2.6362e-03 5.4145e-04 1.1889e-02 8.0771e-04 4.0954e-03 5.4514e-04 3.5738e-03 9.6767e-02 1.0000e+00
9.7452e-02 1.3534e-02 8.0390e-04 -1.8249e-04 5.5969e-04 1.3989e-02 8.0269e-04 2.7053e-03 5.6891e-04 3.6003e-03 9.8095e-02 1.0000e+00
9.8704e-02 1.0571e-02 8.1640e-04 1.1754e-03 5.3663e-04 6.9455e-03 7.9894e-04 4.1987e-03 5.4566e-04 3.6676e-03 9.9282e-02 1.0000e+00
9.9957e-02 1.1621e-02 7.9171e-04 -1.8324e-04 5.2479e-04 7.1973e-03 7.7213e-04 2.3944e-03 5.3200e-04 3.4205e-03 1.0058e-01 1.0000e+00
1.0121e-01 8.9619e-03 8.2102e-04 2.3914e-03 4.9612e-04 6.2772e-03 8.0460e-04 3.6736e-03 5.0102e-04 3.6286e-03 1.0187e-01 1.0000e+00
1.0246e-01 1.6334e-02 8.0165e-04 -2.4550e-04 5.4683e-04 1.1903e-02 7.8285e-04 1.8664e-03 5.5229e-04 3.5766e-03 1.0306e-01 1.0000e+00
1.0372e-01 1.7443e-02 8.1108e-04 2.3918e-03 5.4313e-04 1.6649e-02 8.0383e-04 2.6783e-03 5.4385e-04 3.5526e-03 1.0429e-01 1.0000e+00
1.0497e-01 1.6360e-02 8.1167e-04 -2.3574e-03 5.6376e-04 1.4180e-02 8.0027e-04 1.2612e-03 5.7333e-04 3.4228e-03 1.0556e-01 1.0000e+00
1.0622e-01 1.7084e-02 7.5634e-04 1.4896e-03 5.0707e-04 1.3670e-02 7.3976e-04 2.9983e-03 5.1136e-04 3.4805e-03 1.0683e-01 1.0000e+00
1.0747e-01 1.2836e-02 7.8424e-04 1.3543e-03 5.0463e-04 1.1209e-02 7.7386e-04 2.9865e-03 5.0977e-04 3.4132e-03 1.0810e-01 1.0000e+00
1.0873e-01 1.8062e-02 7.5247e-04 8.7241e-04 5.3360e-04 1.8565e-02 7.5139e-04 1.4545e-03 5.3485e-04 3.3808e-03 1.0942e-01 1.0000e+00
1.0998e-01 1.4276e-02 7.8976e-04 8.5759e-04 5.0120e-04 1.4964e-02 7.8919e-04 4.7175e-03 5.1357e-04 3.5681e-03 1.1062e-01 1.0000e+00
1.1123e-01 1.7093e-02 7.7911e-04 3.5129e-03 5.1445e-04 1.3436e-02 7.6265e-04 2.2748e-03 5.1090e-04 3.3610e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.3815e-02 7.4699e-04 -8.7486e-06 5.1628e-04 1.5945e-02 7.5256e-04 1.9508e-03 5.2177e-04 3.5079e-03 1.1311e-01 1.0000e+00
1.1374e-01 1.3616e-02 7.6844e-04 -4.6603e-04 5.0589e-04 1.3354e-02 7.6415e-04 1.7841e-03 5.1253e-04 3.3620e-03 1.1426e-01 1.0000e+00
1.1499e-01 1.5796e-02 7.4282e-04 -1.0313e-03 5.1670e-04 1.5790e-02 7.4005e-04 1.4166e-03 5.2237e-04 3.2428e-03 1.1561e-01 1.0000e+00
1.1624e-01 1.4491e-02 7.8267e-04 5.7680e-04 4.8264e-04 1.2890e-02 7.7228e-04 2.9603e-03 4.9067e-04 3.4513e-03 1.1688e-01 1.0000e+00
1.1749e-01 1.1658e-02 7.5141e-04 6.7481e-04 4.8845e-04 1.2632e-02 7.5210e-04 5.7878e-03 5.0200e-04 3.2826e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.3398e-02 7.1931e-04 -9.7988e-04 5.0174e-04 1.4279e-02 7.1973e-04 1.1604e-03 5.0704e-04 3.2736e-03 1.1941e-01 1.0000e+00
1.2000e-01 1.1388e-02 6.8671e-04 -1.8359e-04 4.8990e-04 1.6832e-02 7.0752e-04 3.9547e-03 5.0214e-04 3.4762e-03 1.2058e-01 1.0000e+00
