Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
7.3651e-02 1.1061e-01 1.0306e-03 3.6371e-03 7.2182e-04 1.1893e-01 1.4619e-03 -2.8306e-05 6.9119e-04 4.3727e-03 7.4234e-02 1.0000e+00
7.4903e-02 9.7764e-02 9.3906e-04 1.3895e-03 6.8257e-04 1.0528e-01 1.2414e-03 3.1931e-03 6.9188e-04 3.7725e-03 7.5480e-02 1.0000e+00
7.6156e-02 8.2210e-02 9.8084e-04 1.9941e-03 6.3691e-04 8.6970e-02 1.3432e-03 4.4219e-03 6.5752e-04 4.0405e-03 7.6841e-02 1.0000e+00
7.7409e-02 7.0867e-02 8.9746e-04 6.1894e-03 6.5798e-04 7.5453e-02 1.1618e-03 2.3615e-03 6.3247e-04 4.0974e-03 7.7988e-02 1.0000e+00
7.8661e-02 5.6699e-02 8.5832e-04 2.9489e-03 6.2323e-04 6.2373e-02 1.1093e-03 3.1169e-03 6.2372e-04 3.8681e-03 7.9256e-02 1.0000e+00
7.9914e-02 4.5053e-02 9.0391e-04 4.0117e-03 6.5126e-04 4.4425e-02 1.1493e-03 3.1775e-03 6.4416e-04 3.8524e-03 8.0554e-02 1.0000e+00
8.1167e-02 3.6576e-02 8.6266e-04 1.2799e-03 6.3638e-04 4.1257e-02 1.0588e-03 1.2364e-03 6.3564e-04 3.9528e-03 8.1801e-02 1.0000e+00
8.2419e-02 3.4941e-02 7.9302e-04 4.9679e-03 6.6648e-04 3.7583e-02 1.0372e-03 9.8594e-04 6.3230e-04 3.9195e-03 8.3032e-02 1.0000e+00
8.3672e-02 2.6936e-02 7.9393e-04 2.6450e-03 6.3064e-04 2.9467e-02 9.5437e-04 2.6184e-03 6.2994e-04 3.7028e-03 8.4312e-02 1.0000e+00
8.4925e-02 2.4908e-02 7.2911e-04 7.2353e-04 6.5598e-04 2.8456e-02 9.0900e-04 -2.4195e-03 6.3518e-04 3.9721e-03 8.5562e-02 1.0000e+00
8.6177e-02 2.0396e-02 7.1868e-04 2.0860e-03 6.2136e-04 2.8306e-02 9.1703e-04 2.0784e-03 6.2042e-04 3.8080e-03 8.6743e-02 1.0000e+00
8.7430e-02 2.0667e-02 6.8688e-04 5.9935e-04 6.2961e-04 2.6935e-02 8.3569e-04 1.2501e-03 6.3244e-04 3.6218e-03 8.8088e-02 1.0000e+00
8.8683e-02 1.6726e-02 7.0599e-04 1.9888e-03 6.2648e-04 1.9148e-02 9.0860e-04 -1.2595e-04 6.0719e-04 3.8889e-03 8.9304e-02 1.0000e+00
8.9935e-02 1.0925e-02 7.1754e-04 6.1269e-04 6.1730e-04 1.1151e-02 8.3123e-04 1.2569e-04 6.1441e-04 3.6636e-03 9.0563e-02 1.0000e+00
9.1188e-02 4.6477e-03 7.3199e-04 4.9045e-03 5.8850e-04 5.5574e-03 8.5699e-04 3.0032e-03 5.7513e-04 3.7205e-03 9.1860e-02 1.0000e+00
9.2441e-02 8.1188e-03 7.2041e-04 -2.1778e-03 6.2128e-04 1.4281e-02 8.8045e-04 -9.8482e-04 6.2866e-04 3.8266e-03 9.2991e-02 1.0000e+00
9.3694e-02 9.8820e-03 7.0125e-04 3.4390e-03 5.9663e-04 1.1571e-02 8.1845e-04 9.9812e-04 5.8193e-04 3.5726e-03 9.4306e-02 1.0000e+00
9.4946e-02 1.3336e-03 7.0136e-04 3.8940e-03 5.8546e-04 5.2682e-03 8.5692e-04 1.1181e-03 5.6329e-04 3.8275e-03 9.5497e-02 1.0000e+00
9.6199e-02 8.1965e-03 6.9643e-04 2.4049e-04 5.7189e-04 1.1249e-02 8.1022e-04 1.0306e-03 5.7584e-04 3.4299e-03 9.6762e-02 1.0000e+00
9.7452e-02 9.4389e-03 6.6941e-04 1.7125e-03 6.3068e-04 1.2973e-02 8.2046e-04 -2.7264e-04 6.1670e-04 3.6537e-03 9.8120e-02 1.0000e+00
9.8704e-02 5.8882e-03 6.9165e-04 1.8376e-03 5.7923e-04 8.5385e-03 8.0214e-04 3.2440e-03 5.8655e-04 3.5620e-03 9.9305e-02 1.0000e+00
9.9957e-02 7.5642e-03 6.7942e-04 3.2509e-03 5.8936e-04 4.0038e-03 7.7453e-04 4.1829e-04 5.7302e-04 3.4661e-03 1.0064e-01 1.0000e+00
1.0121e-01 8.3471e-03 6.8608e-04 3.4730e-03 5.7384e-04 9.9638e-03 8.4790e-04 6.2841e-03 5.9434e-04 3.8156e-03 1.0185e-01 1.0000e+00
1.0246e-01 7.7530e-03 6.7277e-04 2.0085e-03 5.9316e-04 1.0943e-02 7.8097e-04 8.5895e-04 5.8706e-04 3.3882e-03 1.0304e-01 1.0000e+00
1.0372e-01 1.2505e-02 6.5671e-04 1.7672e-03 5.9868e-04 1.4692e-02 8.0601e-04 1.6322e-03 5.9720e-04 3.5907e-03 1.0434e-01 1.0000e+00
1.0497e-01 1.0405e-02 6.7925e-04 -1.3216e-03 6.0415e-04 1.2051e-02 7.9351e-04 2.4459e-04 6.1172e-04 3.4454e-03 1.0558e-01 1.0000e+00
1.0622e-01 1.5475e-02 6.3321e-04 2.0236e-03 5.5535e-04 1.6473e-02 7.5649e-04 2.9145e-03 5.5981e-04 3.4345e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.1202e-02 6.5659e-04 3.3079e-03 5.8098e-04 1.0515e-02 7.9786e-04 2.0405e-03 5.7196e-04 3.5054e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.2548e-02 6.3446e-04 2.3957e-03 5.8064e-04 1.9496e-02 7.6060e-04 1.5014e-03 5.7572e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 1.2358e-02 6.5938e-04 2.1929e-03 5.6788e-04 1.4530e-02 8.0892e-04 2.6307e-03 5.7009e-04 3.4828e-03 1.1058e-01 1.0000e+00
1.1123e-01 1.3801e-02 6.5449e-04 1.8032e-03 5.5285e-04 1.1152e-02 7.5951e-04 2.4738e-03 5.5619e-04 3.3716e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.5306e-02 6.3136e-04 4.8722e-04 5.6510e-04 2.0516e-02 7.8176e-04 2.2421e-03 5.7438e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.2056e-02 6.4692e-04 -8.5046e-04 5.5657e-04 1.5837e-02 7.9476e-04 2.8978e-03 5.7875e-04 3.3207e-03 1.1426e-01 1.0000e+00
1.1499e-01 1.4938e-02 6.3735e-04 4.5092e-04 5.6022e-04 1.7920e-02 7.5319e-04 1.0991e-03 5.6270e-04 3.2333e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.5196e-02 6.4624e-04 1.6069e-03 5.3944e-04 1.7813e-02 7.9977e-04 1.2317e-03 5.3651e-04 3.5587e-03 1.1687e-01 1.0000e+00
1.1749e-01 1.3780e-02 6.5101e-04 3.0839e-03 5.3918e-04 1.1949e-02 7.5503e-04 2.4930e-03 5.3583e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 9.8791e-03 6.0949e-04 1.7331e-03 5.5390e-04 1.4644e-02 7.3008e-04 -5.4156e-04 5.4202e-04 3.2933e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.3433e-02 5.8269e-04 1.5162e-03 5.5169e-04 1.5056e-02 7.1874e-04 2.3560e-04 5.4328e-04 3.4763e-03 1.2058e-01 1.0000e+00
